Equipment_Weight,Equipment_Value,Base_Transport_Fee,CrossBorder_Shipping,Urgent_Shipping,Installation_Service,Fragile_Equipment,Rural_Hospital,Days_to_Delivery,Order_Month_Num,Order_Weekday,Equipment_Area,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Transport_Method_Roadways,Transport_Method_Waterways,Hospital_Info_Working Class,Order_Year_Num_2016,Order_Year_Num_2017,Order_Year_Num_2018,Order_Year_Num_2019
213.0,6.77,21.75,1,0,1,0,0,2,2,0,296.0,0,0,0,0,0,1,1,0,1,0,1,0,0
396963.0,125.62,55.59,0,1,0,0,0,2,4,5,324.0,0,0,0,0,1,0,0,0,1,0,0,1,0
31257.0,142.84,95.11,0,0,0,0,0,4,8,0,96.0,0,0,0,1,0,0,0,0,1,1,0,0,0
4416.0,41.7,24.14,1,0,1,0,0,1,8,4,114.0,1,0,0,0,0,0,0,1,0,0,0,0,0
100296.0,210.22,27.15,1,0,0,0,1,0,10,5,810.0,1,0,0,0,0,0,0,1,1,0,1,0,0
8365.0,61.86,72.34,1,0,0,0,0,2,10,5,40.0,0,0,0,1,0,0,0,1,1,1,0,0,0
435642.0,647.72,49.86,0,1,0,0,0,1,4,3,190.0,0,0,0,0,1,0,0,0,0,0,0,0,0
413.0,4.97,23.02,0,0,0,0,1,1,11,6,216.0,0,0,0,0,0,1,1,0,1,1,0,0,0
320.0,6.65,16.93,0,1,1,0,0,2,5,3,88.0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,3.86,11.24,0,0,1,0,0,4,6,4,16.0,0,0,0,0,0,1,0,1,1,0,0,0,1
59674.0,81.41,43.97,1,1,1,0,0,2,6,3,644.0,1,0,0,0,0,0,0,0,1,0,0,1,0
7999.0,5.05,41.55,0,0,1,0,0,2,2,5,924.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1216.0,6.13,11.29,0,0,0,0,0,3,7,5,726.0,0,0,0,0,0,1,0,1,1,0,1,0,0
44303.0,21.21,96.06,0,1,1,0,0,3,1,4,558.0,1,0,0,0,0,0,0,0,0,0,0,0,0
3162.0,94.81,75.0,0,1,0,0,0,4,3,4,320.0,0,0,0,0,0,0,1,0,1,0,0,0,0
1829.0,7.57,11.3,1,1,1,1,0,1,11,1,216.0,0,0,0,0,0,0,0,0,0,0,1,0,0
3162.0,3.13,11.63,0,0,0,1,0,4,5,1,168.0,0,0,1,0,0,0,1,0,0,1,0,0,0
170477.0,529.95,48.53,0,0,0,0,1,2,12,4,114.0,0,0,0,0,1,0,0,0,0,1,0,0,0
6365.0,6.37,90.84,0,0,1,0,0,0,8,2,126.0,1,0,0,0,0,0,1,0,1,0,1,0,0
4091.0,20.65,22.84,1,1,1,1,0,0,1,1,312.0,0,0,0,0,0,0,0,0,1,0,0,0,1
13330.0,48.22,79.12,1,0,0,0,0,2,4,4,208.0,1,0,0,0,0,0,0,1,1,1,0,0,0
432.0,4.16,11.85,0,0,1,0,1,3,6,1,273.0,0,0,0,0,0,1,0,0,1,0,0,0,1
166214.0,239.52,50.53,0,0,0,1,0,0,1,0,273.0,0,0,0,1,0,0,1,0,1,0,0,0,1
1061.0,9.18,18.41,1,0,0,0,0,0,7,6,352.0,0,0,0,0,0,0,0,1,0,0,0,1,0
19381.0,131.75,66.03,0,1,0,0,0,1,10,1,1972.0,0,0,0,0,0,0,1,0,0,0,0,0,0
21618.0,7.03,87.3,1,0,0,0,0,0,2,4,128.0,0,0,0,0,0,0,0,1,1,0,0,0,1
3162.0,3.76,10.0,1,0,1,1,1,0,9,4,28.0,0,0,1,0,0,0,1,0,1,0,0,0,0
990084.0,3096.24,91.59,0,0,0,0,0,0,2,4,270.0,0,0,0,0,1,0,1,0,1,0,0,0,1
4866.0,6.44,18.4,0,0,0,1,0,3,5,2,352.0,0,0,1,0,0,0,1,0,1,1,0,0,0
2041.0,3.28,24.3,1,1,1,0,0,4,11,4,77.0,0,1,0,0,0,0,0,0,0,0,0,1,0
27633.0,97.91,66.81,0,1,0,0,0,1,3,3,330.0,1,0,0,0,0,0,1,0,1,1,0,0,0
275.0,6.6,23.27,0,0,1,0,0,0,11,3,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0
609.0,3.92,18.6,1,1,0,1,0,4,3,2,84.0,0,0,1,0,0,0,0,0,1,1,0,0,0
5263.0,5.07,57.29,0,0,0,0,0,0,3,3,105.0,1,0,0,0,0,0,0,1,1,1,0,0,0
58.0,3.46,10.41,0,1,0,0,0,3,7,6,40.0,0,0,0,0,0,1,0,0,0,1,0,0,0
16993.0,83.81,76.09,1,0,0,0,0,2,7,1,320.0,1,0,0,0,0,0,0,1,1,1,0,0,0
46937.0,108.12,82.32,1,0,0,0,0,2,3,4,528.0,1,0,0,0,0,0,0,1,1,0,0,0,1
29044.0,158.68,49.53,1,0,0,0,0,4,3,0,561.0,0,1,0,0,0,0,0,1,1,0,1,0,0
62433.0,109.65,54.5,0,1,0,0,0,3,7,0,168.0,0,0,0,0,1,0,0,0,0,0,0,0,0
3162.0,9.51,16.02,0,0,0,0,0,0,12,5,128.0,0,1,0,0,0,0,1,0,1,1,0,0,0
20583.0,72.98,75.09,1,1,1,1,0,0,10,4,820.0,0,0,0,0,0,0,0,0,1,0,1,0,0
316.0,5.64,14.08,1,0,0,0,0,0,2,4,56.0,1,0,0,0,0,0,0,1,1,1,0,0,0
3109.0,4.23,17.58,0,1,0,0,0,4,6,0,102.0,0,1,0,0,0,0,1,0,1,1,0,0,0
3162.0,79.26,73.58,1,0,1,0,0,1,8,2,126.0,0,0,0,0,1,0,0,1,1,0,0,0,1
4851.0,15.11,24.25,0,1,1,0,0,0,4,5,112.0,1,0,0,0,0,0,0,0,1,1,0,0,0
3162.0,15.62,11.31,0,0,1,0,0,1,5,5,176.0,0,0,0,0,0,0,1,0,0,0,0,0,0
6065475.0,28255.14,36.45,1,0,0,0,0,4,11,4,750.0,0,0,0,0,1,0,0,0,1,0,0,1,0
3801.0,16.01,14.68,1,0,1,0,0,1,4,0,25.0,0,0,0,0,1,0,1,0,1,1,0,0,0
11780.0,7.91,50.99,0,0,1,0,0,0,5,2,217.0,1,0,0,0,0,0,1,0,1,0,0,0,1
1538.0,6.28,19.78,0,1,0,0,0,3,6,5,98.0,0,1,0,0,0,0,1,0,0,0,1,0,0
2564.0,9.51,24.32,0,0,0,0,0,3,6,0,494.0,0,0,0,0,0,0,0,1,0,0,0,1,0
493.0,3.45,17.9,0,0,0,0,0,4,6,3,220.0,0,0,0,0,0,0,1,0,0,1,0,0,0
384502.0,1930.14,28.93,1,0,1,0,0,4,2,1,168.0,1,0,0,0,0,0,1,0,1,1,0,0,0
613.0,5.39,15.08,0,1,1,0,0,4,5,3,72.0,0,1,0,0,0,0,1,0,1,0,0,1,0
3162.0,6.73,15.08,1,1,1,1,0,2,3,0,152.0,0,0,1,0,0,0,1,0,0,0,0,0,0
2320.0,6.84,13.87,0,0,0,1,1,2,10,0,252.0,0,0,1,0,0,0,1,0,0,1,0,0,0
2613.0,5.69,14.47,1,0,0,0,0,0,3,4,98.0,0,1,0,0,0,0,0,0,1,0,1,0,0
74595.0,116.4,80.62,0,1,0,0,0,4,5,0,192.0,1,0,0,0,0,0,0,0,1,0,1,0,0
3162.0,6.62,24.87,0,1,1,1,0,4,11,6,77.0,0,0,1,0,0,0,0,0,0,1,0,0,0
22502.0,15.29,74.66,1,0,1,0,0,3,1,2,341.0,1,0,0,0,0,0,0,0,1,0,0,0,0
769.0,3.12,19.08,0,0,0,1,0,0,1,4,72.0,0,0,1,0,0,0,0,0,1,1,0,0,0
2543.0,14.04,16.63,1,1,0,0,1,4,4,0,20.0,0,0,0,0,1,0,0,0,1,0,0,0,1
120.0,3.53,20.75,0,0,0,1,1,3,9,2,35.0,0,0,1,0,0,0,0,0,1,0,1,0,0
92306.0,669.69,38.6,0,0,0,0,1,2,3,6,780.0,0,1,0,0,0,0,1,0,1,1,0,0,0
26564.0,165.69,48.77,1,0,0,0,0,0,5,1,84.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1406.0,3.06,21.9,0,0,0,1,0,0,11,3,154.0,0,0,1,0,0,0,1,0,1,1,0,0,0
2628.0,8.09,11.93,1,1,1,0,0,1,2,5,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.0,3.02,13.33,1,0,0,0,0,2,2,3,176.0,0,0,0,0,0,0,0,1,1,0,0,0,0
80935.0,251.46,84.07,0,0,0,0,0,1,6,3,152.0,0,0,0,1,0,0,1,0,1,0,0,0,0
1275.0,7.93,16.64,0,1,0,0,0,3,5,6,720.0,0,0,0,0,0,1,1,0,0,1,0,0,0
5400692.0,7404.87,84.07,1,1,1,0,1,1,12,2,594.0,0,0,0,0,1,0,1,0,0,0,0,0,0
442.0,5.23,21.3,1,1,1,1,1,2,8,0,84.0,0,0,1,0,0,0,0,0,0,0,0,0,0
3071.0,6.1,11.62,1,0,0,0,0,3,1,6,697.0,0,0,0,0,0,0,0,1,1,1,0,0,0
91250.0,287.85,82.22,1,0,0,0,0,3,9,1,104.0,0,0,0,0,1,0,1,0,1,0,1,0,0
133430.0,609.74,60.06,1,0,1,0,0,1,1,6,1344.0,0,1,0,0,0,0,0,1,1,0,0,0,0
2053.0,6.82,13.28,0,1,0,0,0,0,12,1,518.0,0,0,0,0,0,0,1,0,0,0,0,0,0
360.0,6.0,16.11,0,1,0,0,0,2,5,1,208.0,0,0,0,0,0,0,1,0,0,0,1,0,0
2027.0,3.72,17.39,1,0,1,0,0,1,10,5,77.0,1,0,0,0,0,0,0,0,1,0,0,1,0
220.0,3.06,19.5,0,0,0,0,0,4,3,5,45.0,0,1,0,0,0,0,1,0,1,0,0,1,0
2431.0,7.12,14.39,0,0,0,1,0,0,7,0,352.0,0,0,1,0,0,0,1,0,1,0,0,0,1
980.0,10.41,15.62,1,0,1,1,0,2,6,0,102.0,0,0,1,0,0,0,0,1,1,0,1,0,0
37.0,6.63,16.7,1,1,1,0,1,1,6,5,6.0,0,0,0,1,0,0,0,0,0,0,0,1,0
39.0,4.49,21.12,0,0,0,0,0,0,9,2,15.0,0,0,0,0,0,0,0,1,1,0,0,1,0
569.0,3.37,17.46,0,0,1,1,0,0,9,1,78.0,0,0,1,0,0,0,0,1,1,0,0,0,0
8915.0,29.61,50.92,0,0,0,0,0,3,2,4,152.0,0,1,0,0,0,0,1,0,1,0,0,0,0
3473.0,6.1,10.55,0,0,0,0,0,0,6,1,136.0,0,1,0,0,0,0,1,0,1,1,0,0,0
742.0,6.65,16.0,0,0,1,0,1,1,12,5,24.0,0,0,0,1,0,0,1,0,1,0,1,0,0
3235.0,15.02,10.29,1,0,1,1,0,4,4,3,420.0,0,0,1,0,0,0,0,1,1,1,0,0,0
643.0,5.84,21.77,0,0,0,0,1,2,5,4,390.0,0,0,0,0,0,0,1,0,1,0,0,0,1
1612572.0,3635.58,83.87,0,0,0,0,0,3,7,0,493.0,0,0,0,1,0,0,1,0,1,0,1,0,0
1539.0,3.05,22.79,1,0,0,0,0,4,2,6,25.0,0,0,0,1,0,0,0,1,0,0,1,0,0
409614.0,2120.37,84.06,1,0,1,0,1,3,2,0,286.0,0,0,0,1,0,0,0,1,1,0,0,1,0
4427.0,11.84,16.24,0,0,1,1,0,1,6,1,312.0,0,0,1,0,0,0,1,0,0,0,0,0,0
5734.0,8.62,88.32,1,1,1,0,0,4,12,2,112.0,1,0,0,0,0,0,0,0,1,0,1,0,0
2593.0,4.97,24.21,0,1,1,0,0,2,9,6,399.0,0,0,0,0,0,0,0,0,1,1,0,0,0
953.0,6.97,23.26,1,0,0,0,0,0,8,1,400.0,0,0,0,0,0,0,0,1,0,1,0,0,0
79610.0,343.71,35.75,0,1,0,0,0,1,4,6,114.0,0,0,0,0,1,0,1,0,1,0,1,0,0
61937.0,43.55,61.64,1,1,0,0,0,4,12,1,328.0,0,1,0,0,0,0,1,0,1,0,0,0,0
1832.0,3.39,10.19,0,0,0,0,0,2,1,3,253.0,0,0,0,0,0,0,0,0,0,0,1,0,0
179951.0,200.41,77.74,0,1,0,0,0,4,6,6,224.0,0,0,0,1,0,0,1,0,1,0,0,0,1
1073.0,6.0,13.23,1,0,1,0,1,1,4,2,735.0,0,0,0,0,0,0,0,1,1,1,0,0,0
4593.0,9.75,23.2,0,0,1,0,0,1,7,1,850.0,0,0,0,0,0,0,1,0,1,0,0,0,0
3162.0,20.16,83.29,0,1,0,0,0,2,7,4,40.0,0,0,0,0,1,0,0,0,0,0,0,1,0
1089.0,3.27,18.41,0,0,1,1,0,3,2,2,160.0,0,0,1,0,0,0,0,0,1,0,0,1,0
43109.0,49.84,26.83,0,0,1,0,1,0,5,2,147.0,0,0,0,0,0,0,1,0,0,1,0,0,0
927.0,5.91,10.56,1,1,1,0,0,3,9,2,200.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1767.0,6.97,18.19,0,1,0,1,0,4,11,3,220.0,0,0,1,0,0,0,1,0,0,0,0,0,0
356.0,4.08,10.01,1,0,1,0,0,3,4,6,341.0,0,0,0,0,0,1,0,0,1,1,0,0,0
99108.0,465.95,31.69,0,0,1,0,1,0,9,6,175.0,0,0,0,0,1,0,0,1,1,0,0,1,0
1214.0,6.27,16.11,1,1,1,1,0,0,12,1,120.0,0,0,1,0,0,0,1,0,1,1,0,0,0
3162.0,677.1,52.27,0,0,0,0,0,3,11,0,300.0,0,0,0,1,0,0,0,1,1,1,0,0,0
498.0,6.93,11.59,0,0,0,0,1,0,4,0,480.0,0,0,0,0,0,1,1,0,1,1,0,0,0
3162.0,3.7,11.46,0,1,0,0,0,3,2,5,189.0,0,0,0,0,0,1,1,0,1,0,1,0,0
1177.0,6.09,22.09,0,1,0,0,1,4,1,4,1216.0,0,0,0,0,0,1,0,0,0,0,0,0,1
387.0,6.25,18.06,1,0,0,0,0,2,8,4,12.0,0,0,0,1,0,0,0,1,1,0,0,0,1
9724016.0,23507.05,50.49,0,0,0,1,0,1,12,1,1372.0,0,0,0,1,0,0,0,1,1,0,1,0,0
21029.0,22.71,30.61,0,1,1,0,0,1,5,5,357.0,0,1,0,0,0,0,0,0,0,0,1,0,0
3162.0,13.46,13.49,1,0,0,0,0,0,8,0,700.0,0,0,0,0,0,0,1,0,1,1,0,0,0
8230.0,85.64,48.33,0,1,0,0,1,1,3,0,200.0,1,0,0,0,0,0,1,0,1,0,0,0,1
1976.0,12.08,24.46,0,0,0,0,1,0,8,3,78.0,0,1,0,0,0,0,1,0,1,0,0,1,0
4349.0,6.74,14.5,0,0,1,0,0,4,6,6,180.0,0,0,0,0,0,0,1,0,1,0,0,0,1
185.0,3.18,16.39,1,0,0,0,0,4,8,0,112.0,0,0,0,0,0,1,1,0,1,0,0,0,1
243.0,3.35,19.45,1,1,1,1,0,0,8,3,40.0,0,0,1,0,0,0,0,0,1,0,0,0,0
564.0,6.32,14.72,0,0,0,1,0,3,5,0,168.0,0,0,0,0,0,0,1,0,1,0,0,0,0
2559.0,16.9,15.37,0,1,0,0,0,0,3,0,152.0,1,0,0,0,0,0,1,0,0,0,0,0,1
6181825.0,13599.19,92.7,0,0,0,0,0,3,4,1,558.0,0,0,0,0,1,0,1,0,1,0,0,1,0
82.0,4.89,17.7,0,0,1,0,0,3,9,6,40.0,0,0,0,0,0,1,1,0,1,0,0,0,0
11.0,3.3,19.84,0,1,0,0,0,3,3,1,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0
528.0,6.15,23.38,0,0,1,0,0,2,3,4,420.0,0,0,0,0,0,1,1,0,1,0,1,0,0
3162.0,45.95,38.07,0,1,0,0,0,2,7,6,273.0,0,1,0,0,0,0,1,0,0,0,1,0,0
32.0,5.06,18.09,0,0,1,0,0,0,7,0,24.0,0,0,0,0,0,1,0,1,1,0,0,0,0
203.0,4.85,18.55,0,1,1,0,0,2,5,4,231.0,0,0,0,0,0,1,1,0,1,0,0,0,0
28989.0,181.44,35.45,0,1,1,0,0,4,1,1,418.0,0,1,0,0,0,0,1,0,0,0,1,0,0
186324.0,143.36,70.19,0,1,0,0,0,0,8,6,144.0,0,0,0,0,0,0,1,0,0,0,0,0,0
569.0,5.62,17.33,1,0,1,1,0,0,1,4,84.0,0,0,1,0,0,0,0,1,1,0,0,0,0
130282.0,53.21,65.88,1,1,1,0,0,1,3,5,208.0,0,0,0,0,0,0,0,0,1,0,1,0,0
222.0,3.72,16.16,0,0,0,0,0,1,3,3,444.0,0,0,0,0,0,1,1,0,1,0,0,0,0
3773.0,13.48,19.36,1,0,1,1,1,0,7,1,405.0,0,0,1,0,0,0,0,0,1,0,1,0,0
3162.0,5.54,11.12,0,0,1,1,0,4,12,2,224.0,0,0,1,0,0,0,1,0,1,0,1,0,0
8251.0,28.74,43.48,1,0,1,0,0,4,8,3,204.0,0,0,0,0,0,0,0,1,1,0,1,0,0
3162.0,4.66,19.45,1,1,1,0,0,1,7,3,126.0,0,0,0,0,0,1,0,0,1,1,0,0,0
3162.0,46.87,48.72,0,0,1,0,0,3,10,0,360.0,0,1,0,0,0,0,1,0,1,0,0,0,0
970.0,4.94,22.43,0,0,0,0,1,2,8,6,105.0,0,1,0,0,0,0,1,0,1,1,0,0,0
714.0,4.32,16.04,1,1,1,0,0,2,2,1,216.0,0,0,0,0,0,0,0,0,1,0,0,0,1
734.0,6.18,19.38,0,0,1,1,0,1,3,4,184.0,0,0,1,0,0,0,1,0,0,0,1,0,0
479.0,4.05,24.97,1,0,0,0,0,2,5,0,180.0,0,0,0,0,0,0,0,1,1,0,0,0,1
3162.0,5.66,60.85,1,0,1,0,0,2,2,2,40.0,0,0,0,1,0,0,0,1,1,0,0,0,0
1960.0,3.04,20.47,0,1,0,0,0,0,6,0,25.0,0,0,0,1,0,0,1,0,1,0,1,0,0
2119.0,6.94,17.43,0,1,1,0,0,1,9,1,112.0,0,1,0,0,0,0,0,0,1,0,0,1,0
4670755.0,4227.34,96.27,1,0,1,0,0,2,11,2,527.0,0,0,0,0,1,0,0,1,0,0,0,1,0
1335.0,3.58,13.45,0,0,0,0,0,0,2,4,91.0,0,1,0,0,0,0,1,0,1,0,1,0,0
21259.0,26.38,39.25,0,1,0,0,0,3,12,6,490.0,0,1,0,0,0,0,0,0,0,0,1,0,0
904412.0,537.84,97.22,0,0,1,0,0,1,1,2,275.0,0,0,0,0,1,0,1,0,1,0,0,0,1
187059.0,654.71,45.19,0,1,0,0,1,0,1,3,882.0,1,0,0,0,0,0,1,0,1,0,1,0,0
1356.0,4.9,16.43,0,0,1,0,0,0,7,2,190.0,0,0,0,0,0,0,1,0,1,0,0,0,1
4081.0,12.69,12.65,0,0,1,0,1,4,4,2,32.0,0,0,0,1,0,0,1,0,1,0,1,0,0
1353.0,6.36,22.58,0,0,1,0,0,1,8,3,290.0,0,0,0,0,0,0,1,0,1,0,0,0,0
3162.0,4.84,18.22,0,0,0,0,0,4,5,2,12.0,0,0,0,0,0,0,0,1,1,0,0,0,1
70415.0,52.29,55.19,1,1,0,0,0,2,8,2,713.0,0,1,0,0,0,0,0,0,0,0,1,0,0
36781.0,152.57,41.55,1,0,1,0,0,0,12,2,325.0,1,0,0,0,0,0,1,0,1,1,0,0,0
2806.0,5.61,21.92,1,0,0,0,0,2,3,0,480.0,0,0,0,0,0,0,0,1,1,0,0,0,0
735.0,3.62,20.09,0,0,1,0,0,1,4,3,180.0,0,0,0,0,0,0,0,1,1,0,0,0,0
627.0,4.0,20.07,1,1,0,0,0,1,12,0,35.0,0,0,0,0,0,0,1,0,0,0,1,0,0
107.0,4.03,13.72,0,0,0,0,1,2,6,2,119.0,0,0,0,0,0,1,0,0,1,0,0,0,0
18473.0,25.17,56.8,0,0,0,0,0,3,7,1,330.0,0,1,0,0,0,0,1,0,1,0,0,0,1
2271.0,6.06,15.8,0,0,0,0,1,4,6,1,96.0,1,0,0,0,0,0,1,0,1,0,0,0,1
3162.0,33.92,14.58,0,1,0,0,0,3,11,3,112.0,1,0,0,0,0,0,0,0,1,1,0,0,0
2786.0,6.42,20.84,1,0,0,0,1,1,6,3,77.0,1,0,0,0,0,0,1,0,1,0,1,0,0
7062.0,54.87,41.52,0,0,0,0,0,4,6,0,30.0,0,0,0,0,1,0,1,0,1,0,0,0,1
70.0,4.42,14.71,0,0,1,0,0,0,9,0,28.0,0,0,0,0,0,1,0,0,0,0,0,1,0
71.0,4.66,14.33,0,1,0,0,0,2,2,4,66.0,0,0,0,0,0,0,0,0,1,1,0,0,0
18.0,6.11,14.73,0,1,0,0,0,0,7,3,9.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3162.0,6.75,16.45,0,1,0,0,1,2,1,6,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1795.0,5.5,22.48,0,0,0,0,0,3,3,3,252.0,0,0,0,0,0,0,1,0,1,0,0,1,0
16234.0,13.68,28.37,0,0,1,0,0,2,11,2,66.0,0,0,0,1,0,0,0,0,1,0,1,0,0
1968.0,6.43,12.36,0,1,0,0,0,3,9,4,319.0,0,0,0,0,0,0,0,0,1,0,1,0,0
234.0,4.49,12.6,0,1,1,0,0,4,12,4,16.0,1,0,0,0,0,0,1,0,1,0,1,0,0
3781.0,16.14,18.72,0,1,0,0,0,0,11,1,126.0,1,0,0,0,0,0,1,0,0,0,0,1,0
3162.0,3.0,21.67,1,1,1,1,0,1,12,2,35.0,0,0,1,0,0,0,0,0,1,0,0,1,0
26091.0,31.7,51.66,0,1,1,0,0,3,2,6,429.0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,6.81,12.7,0,0,1,1,0,2,6,2,6.0,0,0,1,0,0,0,1,0,1,0,0,0,0
75499.0,138.49,91.4,0,0,0,0,1,3,11,0,492.0,1,0,0,0,0,0,1,0,1,1,0,0,0
17205.0,17.58,40.8,1,0,0,0,0,0,3,2,432.0,0,1,0,0,0,0,1,0,1,0,1,0,0
64.0,3.4,10.44,1,0,0,0,0,4,4,6,36.0,0,0,0,0,0,1,1,0,1,0,1,0,0
7472933.0,37696.04,70.43,0,0,0,0,0,1,9,6,850.0,0,0,0,0,1,0,0,0,0,0,0,0,0
370446.0,922.19,90.05,0,0,0,0,0,3,3,5,176.0,0,0,0,0,0,0,1,0,1,1,0,0,0
713.0,5.52,18.11,1,0,0,0,0,1,12,1,512.0,0,0,0,0,0,1,0,0,1,0,0,1,0
101.0,6.84,22.92,1,1,0,0,1,3,11,2,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0
15019.0,9.32,55.33,0,1,1,0,0,1,3,1,126.0,0,0,0,0,1,0,0,0,1,0,0,0,0
553.0,5.35,13.75,0,0,0,0,0,4,2,4,72.0,0,1,0,0,0,0,1,0,1,1,0,0,0
973.0,6.89,12.97,1,0,1,0,0,1,3,4,252.0,0,0,0,0,0,0,0,1,1,0,0,0,0
64235.0,26.62,90.7,0,0,1,0,0,0,6,1,112.0,0,0,0,0,0,0,1,0,1,0,0,1,0
2715.0,9.48,13.42,0,0,0,0,0,0,6,6,88.0,1,0,0,0,0,0,1,0,1,0,0,1,0
11098.0,30.41,84.43,1,1,1,1,1,4,4,1,720.0,0,0,1,0,0,0,0,0,0,0,1,0,0
6282937.0,29142.51,79.54,1,0,1,1,0,4,3,1,851.0,0,0,0,1,0,0,1,0,1,0,0,1,0
3162.0,6.38,24.94,0,0,0,0,0,4,5,6,126.0,0,0,0,0,0,1,1,0,1,0,1,0,0
4770.0,11.78,24.01,0,0,1,1,0,4,8,1,310.0,0,0,0,0,0,0,1,0,0,0,1,0,0
9925.0,47.67,40.77,0,1,1,0,0,2,10,3,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558.0,5.36,10.01,0,1,0,1,0,1,7,0,559.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3398653.0,7870.75,65.99,1,0,0,0,0,4,3,0,490.0,0,0,0,0,1,0,0,0,1,0,0,0,1
225.0,6.09,20.68,0,0,1,0,0,4,2,6,105.0,0,0,0,0,0,1,1,0,1,1,0,0,0
638.0,4.23,22.39,1,0,0,1,0,3,3,1,112.0,0,0,1,0,0,0,1,0,0,0,1,0,0
34602.0,17.29,36.92,0,0,0,0,0,0,2,0,264.0,0,1,0,0,0,0,1,0,0,0,0,0,0
139361.0,100.73,27.84,0,0,1,0,1,0,3,2,168.0,0,0,0,1,0,0,0,0,1,0,0,0,1
23326.0,28.82,30.81,1,0,1,0,0,0,6,0,544.0,0,1,0,0,0,0,0,0,1,0,1,0,0
4143181.0,42748.31,47.63,1,0,0,1,0,3,5,5,702.0,0,0,0,1,0,0,1,0,1,0,0,1,0
1850.0,10.33,19.85,1,0,0,0,1,4,11,3,252.0,0,0,0,0,0,0,0,1,1,0,0,1,0
2492.0,15.98,19.6,0,0,0,1,1,1,5,6,222.0,0,0,1,0,0,0,1,0,1,0,0,1,0
3162.0,5.66,21.21,0,0,0,0,0,1,10,3,264.0,0,0,0,0,0,1,0,0,1,0,0,1,0
7247.0,34.11,49.48,0,0,1,0,0,3,12,3,105.0,0,0,0,0,1,0,1,0,1,0,0,0,0
63879.0,36.96,68.29,1,0,1,0,0,3,9,4,507.0,1,0,0,0,0,0,0,1,1,1,0,0,0
48152.0,149.2,89.94,1,0,1,0,0,3,2,6,450.0,1,0,0,0,0,0,0,1,1,0,0,0,0
38534.0,191.77,37.48,0,0,1,0,0,1,8,2,328.0,1,0,0,0,0,0,1,0,1,0,0,0,1
6659.0,72.89,28.6,1,0,0,0,0,4,5,3,180.0,0,1,0,0,0,0,0,1,1,0,0,0,1
61188.0,62.8,69.14,0,1,0,0,0,4,12,1,920.0,0,1,0,0,0,0,0,0,1,1,0,0,0
154.0,5.33,13.0,0,1,0,0,0,0,3,3,104.0,0,0,0,0,0,1,0,0,0,0,1,0,0
3482.0,21.13,22.26,1,1,0,0,0,0,8,3,98.0,0,0,0,0,0,0,0,0,1,0,0,0,0
11346.0,26.44,66.95,0,1,1,0,0,1,9,3,1173.0,0,0,0,0,0,0,0,0,1,1,0,0,0
3162.0,3.01,17.35,0,1,1,0,0,1,7,4,217.0,0,0,0,0,0,0,1,0,0,0,0,0,1
10608.0,66.19,40.13,0,0,0,0,1,3,5,3,40.0,0,0,0,0,1,0,1,0,1,0,0,1,0
2728133.0,14595.59,61.71,0,0,0,0,1,4,3,4,304.0,0,0,0,0,1,0,1,0,1,0,0,0,0
660.0,5.5,14.15,0,0,1,1,0,0,6,0,96.0,0,0,1,0,0,0,1,0,1,0,1,0,0
3162.0,41.56,91.41,1,0,0,0,0,2,2,6,88.0,0,0,0,1,0,0,0,0,1,0,1,0,0
2867.0,10.48,13.44,0,0,1,1,1,4,8,5,144.0,0,0,1,0,0,0,1,0,1,0,1,0,0
14333.0,82.29,38.19,0,1,1,1,0,1,12,5,684.0,0,0,1,0,0,0,0,0,1,0,0,0,0
136565.0,749.41,79.23,0,0,0,0,0,1,9,6,207.0,0,0,0,1,0,0,1,0,1,1,0,0,0
1297749.0,4695.06,38.56,0,1,0,0,0,1,6,1,496.0,0,0,0,1,0,0,0,0,0,0,0,0,0
25.0,6.36,21.08,1,0,0,1,0,0,4,5,6.0,0,0,1,0,0,0,1,0,1,0,1,0,0
61395.0,107.4,78.03,0,1,0,0,0,3,10,1,112.0,0,0,0,0,1,0,0,0,1,0,0,0,0
469.0,5.69,13.55,0,0,0,0,1,4,1,0,276.0,0,0,0,0,0,1,1,0,1,0,0,1,0
143.0,5.28,21.33,0,1,1,0,0,1,1,1,84.0,0,0,0,0,0,1,1,0,1,0,0,1,0
884.0,4.72,21.98,0,0,0,0,0,0,6,2,605.0,0,0,0,0,0,1,1,0,1,0,0,0,0
31658.0,136.74,73.67,1,0,0,0,1,3,4,2,330.0,1,0,0,0,0,0,0,1,0,1,0,0,0
