Base_Transport_Fee,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Equipment_Height,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Equipment_Value,Equipment_Weight,Equipment_Width,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,Supplier_Reliability,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan
85.19,True,False,False,41.0,False,False,False,True,False,False,False,False,44.34,2628.0,12.0,False,True,False,True,False,False,False,True,False,True,False,False,0.44,False,False,False,True,False,True,False
86.86,True,False,False,19.0,False,True,False,False,False,False,False,False,69.72,6757.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.95,False,False,True,False,True,False,False
72.66,True,False,False,20.0,False,False,False,False,True,False,False,False,281.39,76862.0,6.0,True,False,False,False,True,False,True,False,False,False,True,False,0.95,False,True,False,False,True,False,False
17.93,True,False,False,14.0,False,False,True,False,False,False,False,False,9.34,2628.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,False,False,False,True,True,False,False
21.47,True,False,False,19.0,True,False,False,False,False,False,False,False,5.9,625.0,11.0,True,False,False,False,True,False,True,False,False,True,False,False,0.75,False,True,False,False,True,False,False
28.18,True,False,False,8.0,False,False,False,False,False,True,False,False,3.23,5260.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,False,False,False,True,False,True,False
75.69,False,True,False,9.0,False,False,False,False,True,False,False,False,25.66,7430.0,5.0,True,False,False,False,True,False,True,False,False,False,True,False,0.51,False,False,True,False,True,False,False
20.69,True,False,False,12.0,True,False,False,False,False,False,False,False,6.21,218.0,6.0,True,False,False,True,False,False,True,False,False,False,True,False,0.31,False,True,False,False,True,False,False
86.94,False,True,False,20.0,False,False,False,True,False,False,False,False,40.14,6921.0,13.0,False,True,False,True,False,False,False,True,False,True,False,False,0.88,True,False,False,False,False,True,False
80.74,False,True,False,30.0,False,False,False,True,False,False,False,False,36.67,8850.0,16.0,False,True,False,False,True,False,False,True,False,False,True,False,0.12,False,False,True,False,True,False,False
81.8,False,True,False,27.0,False,False,False,False,False,False,False,True,2174.28,326068.0,6.0,True,False,False,False,True,False,True,False,False,False,True,False,0.44,False,False,False,True,True,False,False
19.99,False,True,False,32.0,False,False,False,False,False,False,True,False,5.44,532.0,11.0,True,False,False,False,True,False,True,False,False,True,False,False,0.88,False,False,True,False,True,False,False
99.8,False,True,False,26.0,False,False,True,False,False,False,False,False,54.91,13110.0,13.0,True,False,False,False,True,False,False,True,False,True,False,False,0.12,True,False,False,False,False,True,False
79.85,False,True,False,14.0,False,True,False,False,False,False,False,False,10.24,5648.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.25,False,False,True,False,True,False,False
73.97,True,False,False,48.0,False,False,True,False,False,False,False,False,734.32,150265.0,27.0,True,False,False,False,True,False,True,False,False,True,False,False,0.22,False,False,True,False,True,False,False
86.34,True,False,False,25.0,False,False,False,False,False,False,False,True,89.74,31305.0,16.0,True,False,False,True,False,False,False,True,False,True,False,False,0.44,False,False,False,True,True,False,False
46.0,True,False,False,35.0,False,False,False,True,False,False,False,False,5.65,5052.0,8.0,False,True,False,False,True,False,False,True,False,True,False,False,0.37,False,False,False,True,False,True,False
16.36,True,False,False,15.0,True,False,False,False,False,False,False,False,6.47,370.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.82,False,False,True,False,True,False,False
18.56,True,False,False,16.0,False,False,True,False,False,False,False,False,12.63,1833.0,6.0,True,False,False,True,False,False,True,False,False,True,False,False,0.77,False,True,False,False,False,True,False
20.03,True,False,False,8.0,False,True,False,False,False,False,False,False,4.38,683.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
16.64,True,False,False,22.0,False,False,True,False,False,False,False,False,12.61,4578.0,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.47,False,True,False,False,True,False,False
13.94,False,True,False,15.0,False,False,True,False,False,False,False,False,8.07,1726.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.39,True,False,False,False,False,True,False
10.39,True,False,False,26.0,True,False,False,False,False,False,False,False,3.07,399.0,9.0,True,False,False,False,True,False,True,False,False,False,True,False,0.04,False,True,False,False,True,False,False
13.34,False,True,False,34.0,False,False,False,False,False,False,False,True,3.78,463.0,8.0,True,False,False,False,True,False,True,False,False,False,True,False,0.58,False,False,False,True,True,False,False
17.83,False,True,False,38.0,True,False,False,False,False,False,False,False,4.65,3750.0,17.0,True,False,False,False,True,False,True,False,False,True,False,False,0.24,True,False,False,False,True,False,False
17.64,True,False,False,3.0,False,False,False,False,True,False,False,False,3.45,134.0,3.0,True,False,False,False,True,False,True,False,False,False,False,True,0.44,False,False,False,True,True,False,False
48.14,True,False,False,34.0,False,False,False,False,False,False,False,True,43.56,2628.0,14.0,True,False,False,False,True,False,True,False,False,False,False,True,0.44,False,False,False,True,True,False,False
22.6,True,False,False,18.0,False,False,False,False,False,False,True,False,4.32,459.0,13.0,True,False,False,True,False,False,False,True,False,False,False,True,0.47,False,False,False,True,False,True,False
47.52,True,False,False,10.0,False,False,False,False,True,False,False,False,8.02,9568.0,5.0,True,False,False,False,True,False,False,True,False,False,False,True,0.82,True,False,False,False,False,True,False
12.02,True,False,False,5.0,False,False,False,True,False,False,False,False,6.27,192.0,5.0,False,True,False,False,True,False,True,False,False,True,False,False,0.55,False,True,False,False,True,False,False
94.2,True,False,False,30.0,False,False,False,False,True,False,False,False,2913.96,1011795.0,13.0,True,False,False,False,True,False,True,False,False,True,False,False,0.69,False,True,False,False,True,False,False
10.47,True,False,False,25.0,False,False,False,False,False,False,True,False,5.27,335.0,14.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,True,False,False,True,False,False
61.13,True,False,False,17.0,False,False,False,False,False,True,False,False,1648.14,424586.0,12.0,True,False,False,False,True,False,False,True,False,True,False,False,0.8,False,True,False,False,True,False,False
20.82,False,True,False,15.0,True,False,False,False,False,False,False,False,4.85,239.0,8.0,True,False,False,False,True,False,False,True,False,False,True,False,0.47,False,False,True,False,True,False,False
26.26,True,False,False,20.0,False,True,False,False,False,False,False,False,64.97,22045.0,13.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,False,False,False,True,False,True,False
79.2,False,True,False,19.0,False,True,False,False,False,False,False,False,15.49,13428.0,10.0,True,False,False,True,False,False,True,False,False,False,True,False,0.07,False,False,False,True,True,False,False
20.74,True,False,False,3.0,False,False,False,False,False,True,False,False,5.97,2628.0,3.0,True,False,False,False,True,False,False,True,False,True,False,False,0.81,False,False,False,True,False,True,False
43.43,False,True,False,36.0,False,False,False,False,False,False,False,True,55.3,110246.0,28.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,False,False,False,True,False,True,False
15.8,True,False,False,24.0,False,False,False,False,False,False,True,False,4.7,222.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.02,False,False,False,True,True,False,False
13.28,True,False,False,15.0,False,False,True,False,False,False,False,False,14.97,2628.0,7.0,True,False,False,True,False,False,True,False,False,True,False,False,0.34,True,False,False,False,False,True,False
15.47,True,False,False,12.0,False,True,False,False,False,False,False,False,4.59,2628.0,7.0,True,False,False,False,True,False,True,False,False,False,True,False,0.87,False,True,False,False,True,False,False
14.7,True,False,False,39.0,True,False,False,False,False,False,False,False,11.62,3755.0,20.0,True,False,False,False,True,False,True,False,False,True,False,False,0.12,True,False,False,False,False,True,False
43.12,True,False,False,30.0,False,False,True,False,False,False,False,False,41.07,31074.0,15.0,True,False,False,False,True,False,True,False,False,True,False,False,0.76,False,True,False,False,True,False,False
20.19,True,False,False,7.0,False,True,False,False,False,False,False,False,6.75,451.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.2,False,True,False,False,True,False,False
11.0,True,False,False,14.0,False,False,False,True,False,False,False,False,6.37,1246.0,8.0,False,True,False,False,True,False,True,False,False,True,False,False,0.37,False,True,False,False,True,False,False
23.19,True,False,False,13.0,True,False,False,False,False,False,False,False,3.94,359.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,True,False,False,False,True,False,False
18.17,True,False,False,10.0,True,False,False,False,False,False,False,False,3.07,65.0,4.0,True,False,False,False,True,False,False,True,False,True,False,False,0.82,False,False,False,True,True,False,False
20.69,True,False,False,7.0,False,False,False,False,False,False,True,False,3.91,30.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.32,False,False,True,False,True,False,False
69.09,True,False,False,34.0,False,False,False,False,True,False,False,False,352.08,287590.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,False,True,True,False,False
21.31,True,False,False,16.0,False,False,False,False,False,False,True,False,6.16,150.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,False,True,False,True,False
47.39,True,False,False,20.0,False,False,False,False,False,True,False,False,9.14,8634.0,5.0,True,False,False,True,False,False,False,True,False,False,False,True,0.24,False,False,False,True,False,True,False
83.81,False,True,False,31.0,False,False,False,False,True,False,False,False,120.83,115486.0,6.0,True,False,False,True,False,False,False,True,False,True,False,False,0.57,False,False,False,True,True,False,False
21.89,True,False,False,10.0,False,False,False,True,False,False,False,False,3.46,333.0,5.0,False,True,False,True,False,False,False,True,False,False,False,True,0.21,False,False,False,True,True,False,False
20.14,False,True,False,6.0,False,False,False,True,False,False,False,False,5.27,141.0,4.0,False,True,False,False,True,False,True,False,False,True,False,False,0.3,True,False,False,False,True,False,False
16.55,True,False,False,6.0,False,False,False,False,False,False,False,True,6.78,134.0,4.0,False,True,False,False,True,False,True,False,False,True,False,False,0.44,False,True,False,False,True,False,False
14.63,True,False,False,18.0,False,False,False,True,False,False,False,False,6.1,1475.0,13.0,False,True,False,False,True,False,False,True,False,True,False,False,0.07,False,False,True,False,True,False,False
20.52,False,True,False,7.0,False,False,False,True,False,False,False,False,4.24,303.0,5.0,False,True,False,False,True,False,False,True,False,True,False,False,0.87,True,False,False,False,False,True,False
13.2,False,True,False,20.0,True,False,False,False,False,False,False,False,6.69,649.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.47,False,True,False,False,True,False,False
15.74,True,False,False,24.0,False,False,False,False,False,False,True,False,5.11,209.0,6.0,True,False,False,False,True,False,False,True,False,False,False,True,0.44,False,False,False,True,False,True,False
10.91,False,True,False,3.0,False,False,False,False,False,False,False,True,5.09,58.0,2.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,True,False,False,False,False,True,False
23.21,False,True,False,17.0,True,False,False,False,False,False,False,False,5.9,995.0,10.0,True,False,False,False,True,False,True,False,False,False,False,True,0.61,True,False,False,False,True,False,False
81.03,False,True,False,17.0,False,False,False,False,True,False,False,False,18.79,58581.0,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.19,False,False,True,False,True,False,False
61.11,True,False,False,8.0,False,False,False,False,False,True,False,False,65.44,6920.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.88,False,False,False,True,True,False,False
16.54,False,True,False,9.0,False,False,False,True,False,False,False,False,6.19,302.0,5.0,False,True,False,False,True,False,True,False,False,True,False,False,0.85,True,False,False,False,False,True,False
98.34,True,False,False,28.0,False,False,False,False,True,False,False,False,637.17,685585.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.37,False,True,False,False,False,True,False
23.38,True,False,False,10.0,True,False,False,False,False,False,False,False,6.06,178.0,5.0,True,False,False,False,True,False,False,True,False,True,False,False,0.61,False,True,False,False,True,False,False
10.73,True,False,False,11.0,False,False,False,True,False,False,False,False,6.58,408.0,8.0,False,True,False,True,False,False,True,False,False,False,True,False,0.87,False,True,False,False,True,False,False
23.4,True,False,False,28.0,False,False,False,False,False,False,True,False,3.04,266.0,19.0,True,False,False,False,True,False,False,True,False,True,False,False,0.81,True,False,False,False,True,False,False
23.91,True,False,False,14.0,False,False,False,False,False,False,False,True,5.54,1110.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.43,False,True,False,False,True,False,False
73.61,False,True,False,15.0,False,False,False,False,False,True,False,False,604.07,83378.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.96,True,False,False,False,False,True,False
22.16,True,False,False,13.0,True,False,False,False,False,False,False,False,5.21,300.0,6.0,True,False,False,True,False,False,False,True,False,False,False,True,0.46,False,False,False,True,False,True,False
85.77,True,False,False,26.0,False,False,False,False,True,False,False,False,332.84,81516.0,9.0,True,False,False,False,True,False,True,False,False,True,False,False,0.8,False,True,False,False,True,False,False
17.94,True,False,False,13.0,False,False,True,False,False,False,False,False,13.06,2662.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.94,False,True,False,False,True,False,False
53.9,False,True,False,33.0,False,False,False,False,False,True,False,False,3084.91,1679346.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.28,False,False,True,False,True,False,False
23.74,True,False,False,5.0,False,False,False,False,False,True,False,False,6.58,3804.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.01,False,True,False,False,False,True,False
18.74,True,False,False,14.0,False,False,True,False,False,False,False,False,6.85,1958.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.63,False,False,False,True,True,False,False
10.25,True,False,False,27.0,True,False,False,False,False,False,False,False,6.0,514.0,12.0,True,False,False,False,True,False,False,True,False,True,False,False,0.46,False,True,False,False,True,False,False
24.71,False,True,False,20.0,False,False,False,False,False,False,True,False,3.22,449.0,11.0,True,False,False,False,True,False,True,False,False,True,False,False,0.42,False,False,True,False,True,False,False
89.29,True,False,False,22.0,False,False,True,False,False,False,False,False,24.83,9711.0,15.0,True,False,False,False,True,False,False,True,False,True,False,False,0.78,False,True,False,False,True,False,False
62.06,True,False,False,19.0,False,False,False,False,True,False,False,False,136.89,38134.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.52,False,True,False,False,True,False,False
24.56,True,False,False,3.0,False,False,False,False,True,False,False,False,5.52,204.0,3.0,True,False,False,True,False,False,False,True,False,True,False,False,0.36,False,False,False,True,False,True,False
12.13,True,False,False,23.0,True,False,False,False,False,False,False,False,4.61,493.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.14,False,True,False,False,True,False,False
52.51,False,True,False,43.0,False,False,False,True,False,False,False,False,33.04,13187.0,20.0,False,True,False,False,True,False,False,True,False,True,False,False,0.2,False,False,False,True,True,False,False
18.31,True,False,False,24.0,False,False,False,False,False,False,True,False,5.89,285.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.06,False,True,False,False,True,False,False
65.8,True,False,False,17.0,False,False,False,False,False,True,False,False,179.72,188571.0,7.0,True,False,False,False,True,False,False,True,False,True,False,False,0.77,True,False,False,False,True,False,False
88.73,True,False,False,53.0,False,False,False,True,False,False,False,False,45.51,15119.0,16.0,False,True,False,True,False,False,True,False,False,False,True,False,0.34,False,True,False,False,True,False,False
12.74,True,False,False,23.0,True,False,False,False,False,False,False,False,6.86,432.0,7.0,True,False,False,False,True,False,True,False,False,False,False,True,0.14,True,False,False,False,False,True,False
59.81,False,True,False,25.0,False,False,True,False,False,False,False,False,50.77,2628.0,8.0,True,False,False,False,True,False,True,False,False,False,True,False,0.61,False,False,False,True,True,False,False
24.27,True,False,False,29.0,False,False,False,False,False,False,True,False,4.17,318.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.52,False,False,False,True,False,True,False
20.68,True,False,False,39.0,False,False,False,False,False,False,False,True,7.05,2628.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.3,False,False,True,False,True,False,False
12.57,True,False,False,5.0,False,False,False,False,True,False,False,False,6.7,570.0,3.0,True,False,False,False,True,False,False,True,False,False,True,False,0.54,False,True,False,False,True,False,False
21.07,True,False,False,9.0,False,False,False,True,False,False,False,False,3.88,166.0,4.0,False,True,False,False,True,False,True,False,False,True,False,False,0.82,True,False,False,False,False,True,False
53.99,False,True,False,22.0,False,True,False,False,False,False,False,False,188.71,32708.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
21.06,False,True,False,25.0,True,False,False,False,False,False,False,False,5.03,1461.0,11.0,True,False,False,True,False,False,True,False,False,True,False,False,0.02,True,False,False,False,False,True,False
61.4,True,False,False,58.0,False,False,True,False,False,False,False,False,82.4,14122.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.94,False,True,False,False,True,False,False
63.22,True,False,False,23.0,False,True,False,False,False,False,False,False,12.59,6640.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.62,False,True,False,False,True,False,False
20.55,True,False,False,29.0,False,False,False,False,False,False,False,True,6.89,1455.0,13.0,True,False,False,False,True,False,True,False,False,True,False,False,0.43,True,False,False,False,True,False,False
97.67,True,False,False,17.0,False,True,False,False,False,False,False,False,38.13,8069.0,9.0,True,False,False,False,True,False,False,True,False,False,False,True,0.67,False,False,False,True,False,True,False
13.45,True,False,False,7.0,False,False,False,True,False,False,False,False,3.31,2628.0,5.0,False,True,False,False,True,False,True,False,False,True,False,False,0.69,False,True,False,False,True,False,False
13.05,True,False,False,10.0,False,True,False,False,False,False,False,False,4.18,1322.0,4.0,True,False,False,True,False,False,False,True,False,False,True,False,0.39,False,True,False,False,False,True,False
19.97,True,False,False,20.0,True,False,False,False,False,False,False,False,6.12,2628.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.28,False,True,False,False,False,True,False
98.92,False,True,False,25.0,False,True,False,False,False,False,False,False,60.1,2628.0,8.0,True,False,False,False,True,False,False,True,False,False,True,False,0.44,False,False,False,True,True,False,False
16.54,True,False,False,7.0,False,False,False,False,False,False,True,False,3.07,44.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,False,True,True,False,False
13.01,True,False,False,17.0,False,False,True,False,False,False,False,False,4.91,961.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.69,False,True,False,False,True,False,False
15.86,True,False,False,3.0,False,True,False,False,False,False,False,False,4.11,36.0,2.0,True,False,False,False,True,False,True,False,False,False,True,False,0.35,False,True,False,False,True,False,False
12.06,True,False,False,23.0,True,False,False,False,False,False,False,False,3.25,893.0,10.0,True,False,False,False,True,False,False,True,False,True,False,False,0.63,True,False,False,False,True,False,False
14.88,True,False,False,7.0,False,False,True,False,False,False,False,False,5.25,287.0,5.0,True,False,False,True,False,False,False,True,False,True,False,False,0.23,False,True,False,False,False,True,False
64.55,True,False,False,28.0,False,False,False,False,False,True,False,False,12222.32,1415173.0,11.0,True,False,False,False,True,False,False,True,False,False,True,False,0.87,False,False,True,False,True,False,False
75.04,False,True,False,12.0,False,False,False,False,False,True,False,False,158.62,46034.0,6.0,True,False,False,False,True,False,False,True,False,False,True,False,0.68,True,False,False,False,False,True,False
23.98,False,True,False,14.0,False,False,False,False,False,False,True,False,4.16,136.0,7.0,True,False,False,False,True,False,False,True,False,False,True,False,0.75,True,False,False,False,True,False,False
18.67,True,False,False,10.0,False,False,True,False,False,False,False,False,3.06,496.0,4.0,True,False,False,False,True,False,True,False,False,True,False,False,0.58,False,True,False,False,True,False,False
80.12,False,True,False,14.0,False,False,False,False,True,False,False,False,111.95,50483.0,8.0,True,False,False,False,True,False,False,True,False,False,True,False,0.27,False,False,True,False,True,False,False
48.77,True,False,False,16.0,False,False,False,False,True,False,False,False,53.01,23086.0,6.0,True,False,False,False,True,False,False,True,False,True,False,False,0.28,False,False,False,True,True,False,False
21.75,False,True,False,37.0,False,False,False,False,False,False,True,False,6.77,213.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.64,False,False,False,True,True,False,False
55.59,True,False,False,27.0,False,False,False,False,False,True,False,False,125.62,396963.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
95.11,True,False,False,12.0,False,False,False,False,True,False,False,False,142.84,31257.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.86,True,False,False,False,True,False,False
24.14,False,True,False,19.0,False,True,False,False,False,False,False,False,41.7,4416.0,6.0,True,False,False,True,False,False,False,True,False,True,False,False,0.99,False,False,True,False,True,False,False
27.15,False,True,False,45.0,False,True,False,False,False,False,False,False,210.22,100296.0,18.0,True,False,False,False,True,False,True,False,False,False,True,False,0.22,False,False,True,False,True,False,False
72.34,False,True,False,8.0,False,False,False,False,True,False,False,False,61.86,8365.0,5.0,True,False,False,False,True,False,True,False,False,True,False,False,0.97,False,False,True,False,True,False,False
49.86,True,False,False,19.0,False,False,False,False,False,True,False,False,647.72,435642.0,10.0,True,False,False,True,False,False,True,False,False,True,False,False,0.24,True,False,False,False,False,True,False
23.02,True,False,False,24.0,False,False,False,False,False,False,True,False,4.97,413.0,9.0,True,False,False,False,True,False,True,False,False,False,True,False,0.39,False,True,False,False,True,False,False
16.93,True,False,False,11.0,True,False,False,False,False,False,False,False,6.65,320.0,8.0,True,False,False,True,False,False,False,True,False,True,False,False,0.39,True,False,False,False,False,True,False
11.24,True,False,False,4.0,False,False,False,False,False,False,True,False,3.86,26.0,4.0,True,False,False,False,True,False,False,True,False,True,False,False,0.07,False,False,True,False,True,False,False
43.97,False,True,False,46.0,False,True,False,False,False,False,False,False,81.41,59674.0,14.0,True,False,False,False,True,False,False,True,False,True,False,False,0.34,True,False,False,False,False,True,False
41.55,True,False,False,44.0,True,False,False,False,False,False,False,False,5.05,7999.0,21.0,True,False,False,False,True,False,False,True,False,False,False,True,0.28,True,False,False,False,True,False,False
11.29,True,False,False,33.0,False,False,False,False,False,False,True,False,6.13,1216.0,22.0,True,False,False,False,True,False,True,False,False,True,False,False,0.72,False,False,True,False,True,False,False
96.06,True,False,False,31.0,False,True,False,False,False,False,False,False,21.21,44303.0,18.0,True,False,False,True,False,False,False,True,False,True,False,False,0.36,True,False,False,False,False,True,False
75.0,True,False,False,40.0,False,False,False,False,False,False,False,True,94.81,2628.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.76,False,False,False,True,False,True,False
11.3,False,True,False,24.0,False,False,False,False,False,False,False,True,7.57,1829.0,9.0,False,True,False,True,False,False,False,True,False,True,False,False,0.44,True,False,False,False,False,True,False
11.63,True,False,False,20.0,False,False,False,True,False,False,False,False,3.13,2628.0,8.0,False,True,False,True,False,False,True,False,False,True,False,False,0.44,False,True,False,False,True,False,False
48.53,True,False,False,19.0,False,False,False,False,False,True,False,False,529.95,170477.0,6.0,True,False,False,True,False,False,True,False,False,False,True,False,0.24,True,False,False,False,True,False,False
90.84,True,False,False,21.0,False,True,False,False,False,False,False,False,6.37,6365.0,6.0,True,False,False,False,True,False,False,True,False,False,False,True,0.33,False,True,False,False,True,False,False
22.84,False,True,False,26.0,False,False,False,False,False,False,False,True,20.65,4091.0,12.0,False,True,False,False,True,False,False,True,False,True,False,False,0.7,True,False,False,False,False,True,False
79.12,False,True,False,26.0,False,True,False,False,False,False,False,False,48.22,13330.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,False,True,False,True,False,False
13.32,True,False,False,5.0,False,True,False,False,False,False,False,False,5.81,349.0,5.0,True,False,False,True,False,False,True,False,False,True,False,False,0.31,True,False,False,False,False,True,False
11.85,True,False,False,21.0,False,False,False,False,False,False,True,False,4.16,432.0,13.0,True,False,False,False,True,False,False,True,False,False,True,False,0.53,True,False,False,False,True,False,False
50.53,True,False,False,39.0,False,False,False,False,True,False,False,False,239.52,166214.0,7.0,False,True,False,False,True,False,True,False,False,True,False,False,0.0,False,False,False,True,True,False,False
18.41,False,True,False,32.0,True,False,False,False,False,False,False,False,9.18,1061.0,11.0,True,False,False,True,False,False,True,False,False,True,False,False,0.74,False,False,True,False,True,False,False
66.03,True,False,False,58.0,True,False,False,False,False,False,False,False,131.75,19381.0,34.0,True,False,False,True,False,False,True,False,False,True,False,False,0.6,False,True,False,False,False,True,False
87.3,False,True,False,16.0,False,False,False,False,False,False,False,True,7.03,21618.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.14,False,False,True,False,True,False,False
13.82,True,False,False,3.0,False,False,False,False,False,True,False,False,6.08,2628.0,3.0,True,False,False,False,True,False,False,True,False,True,False,False,0.28,False,True,False,False,False,True,False
10.0,False,True,False,7.0,False,False,False,True,False,False,False,False,3.76,2628.0,4.0,False,True,False,False,True,False,False,True,False,False,True,False,0.06,False,False,False,True,True,False,False
91.59,True,False,False,30.0,False,False,False,False,False,True,False,False,3096.24,990084.0,9.0,True,False,False,False,True,False,True,False,False,True,False,False,0.73,False,True,False,False,True,False,False
18.4,True,False,False,32.0,False,False,False,True,False,False,False,False,6.44,4866.0,11.0,False,True,False,False,True,False,True,False,False,True,False,False,0.34,False,True,False,False,True,False,False
24.3,False,True,False,11.0,False,False,True,False,False,False,False,False,3.28,2041.0,7.0,True,False,False,True,False,False,False,True,False,True,False,False,0.12,True,False,False,False,False,True,False
66.81,True,False,False,33.0,False,True,False,False,False,False,False,False,97.91,27633.0,10.0,True,False,False,False,True,False,True,False,False,True,False,False,0.7,False,True,False,False,False,True,False
23.27,True,False,False,16.0,True,False,False,False,False,False,False,False,6.6,275.0,6.0,True,False,False,True,False,False,False,True,False,True,False,False,0.25,True,False,False,False,True,False,False
18.6,False,True,False,12.0,False,False,False,True,False,False,False,False,3.92,609.0,7.0,False,True,False,False,True,False,True,False,False,True,False,False,0.26,True,False,False,False,False,True,False
57.29,True,False,False,15.0,False,True,False,False,False,False,False,False,5.07,5263.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.11,False,False,True,False,True,False,False
10.41,True,False,False,10.0,False,False,False,False,False,False,True,False,3.46,58.0,4.0,True,False,False,True,False,False,True,False,False,True,False,False,0.25,True,False,False,False,False,True,False
76.09,False,True,False,32.0,False,True,False,False,False,False,False,False,83.81,16993.0,10.0,True,False,False,False,True,False,True,False,False,True,False,False,0.41,False,False,True,False,True,False,False
82.32,False,True,False,33.0,False,True,False,False,False,False,False,False,108.12,46937.0,16.0,True,False,False,False,True,False,True,False,False,True,False,False,0.23,False,False,True,False,True,False,False
49.53,False,True,False,33.0,False,False,True,False,False,False,False,False,158.68,29044.0,17.0,True,False,False,False,True,False,True,False,False,True,False,False,0.28,False,False,True,False,True,False,False
54.5,True,False,False,20.0,False,False,False,False,False,True,False,False,109.65,62433.0,8.0,True,False,False,True,False,False,True,False,False,True,False,False,0.44,True,False,False,False,False,True,False
16.02,True,False,False,16.0,False,False,True,False,False,False,False,False,9.51,2628.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.82,False,True,False,False,True,False,False
75.09,False,True,False,41.0,False,False,False,False,False,False,False,True,72.98,20583.0,20.0,False,True,False,False,True,False,False,True,False,True,False,False,0.22,True,False,False,False,False,True,False
24.77,True,False,False,31.0,False,False,False,True,False,False,False,False,27.1,4475.0,12.0,False,True,False,False,True,False,True,False,False,True,False,False,0.65,False,True,False,False,True,False,False
14.08,False,True,False,7.0,False,True,False,False,False,False,False,False,5.64,316.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.61,False,False,True,False,True,False,False
17.58,True,False,False,17.0,False,False,True,False,False,False,False,False,4.23,3109.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.17,False,False,False,True,False,True,False
73.58,False,True,False,20.0,False,False,False,False,False,True,False,False,79.26,2628.0,6.0,True,False,False,False,True,False,False,True,False,False,False,True,0.44,False,False,True,False,True,False,False
